employee_id,fullname,directorate,position,grade,tgv_name,tv_name,baseline_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP101548,Fitri Saputra Tamba,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,91.13
EMP100534,Rama Kurniawan,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,91.13
EMP101404,Rizky Salsabila,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,91.12
EMP100701,Rani Fadillah Kusuma,HR & Corp Affairs,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,84.46,84.46,91.12
EMP100701,Rani Fadillah Kusuma,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,100,100,91.12
EMP100701,Rani Fadillah Kusuma,HR & Corp Affairs,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.12
EMP101404,Rizky Salsabila,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,91.12
EMP101404,Rizky Salsabila,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,99.08,99.08,91.12
EMP101404,Rizky Salsabila,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,91.12
EMP100701,Rani Fadillah Kusuma,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,80,80,91.12
EMP101961,Indra Kusuma Purnama,Technology,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,87.16,87.16,91.11
EMP101918,Nabila Yudhistira Pradana,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,91.11
EMP101918,Nabila Yudhistira Pradana,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,91.11
EMP100536,Eko Gunawan,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,91.11
EMP101918,Nabila Yudhistira Pradana,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.11
EMP100199,Valdo Zulfikar Halim,Technology,Brand Executive,IV,Context & Experience,Education & Years of Service,100,100,100,91.11
EMP100536,Eko Gunawan,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,91.11
EMP101961,Indra Kusuma Purnama,Technology,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,80,80,91.11
EMP100536,Eko Gunawan,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.42,79.42,91.11
EMP100536,Eko Gunawan,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.11
EMP100199,Valdo Zulfikar Halim,Technology,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,88.99,88.99,91.11
EMP101778,Dian Wijaya Setiawan,Technology,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,91.11
EMP101778,Dian Wijaya Setiawan,Technology,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,91.38,91.38,91.11
EMP100199,Valdo Zulfikar Halim,Technology,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,95.44,95.44,91.11
EMP101961,Indra Kusuma Purnama,Technology,Supply Planner,III,Context & Experience,Education & Years of Service,100,100,100,91.11
EMP101918,Nabila Yudhistira Pradana,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.42,79.42,91.11
EMP101778,Dian Wijaya Setiawan,Technology,HRBP,V,Cognitive & Personality Profile,IQ Score,109,88.07,88.07,91.11
EMP101778,Dian Wijaya Setiawan,Technology,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,91.11
EMP101961,Indra Kusuma Purnama,Technology,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,97.28,97.28,91.11
EMP100199,Valdo Zulfikar Halim,Technology,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,91.11
EMP100124,Maya Nabila Salsabila,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,85,85,91.10
EMP101757,Rifqi Mahendra,Technology,Finance Officer,V,Context & Experience,Education & Years of Service,100,85,85,91.10
EMP100124,Maya Nabila Salsabila,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.10
EMP101757,Rifqi Mahendra,Technology,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,81.65,81.65,91.10
EMP101757,Rifqi Mahendra,Technology,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,100,100,91.10
EMP100124,Maya Nabila Salsabila,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,79.41,79.41,91.10
EMP100124,Maya Nabila Salsabila,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.10
EMP101757,Rifqi Mahendra,Technology,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,97.75,97.75,91.10
EMP101827,Fajar Candra Zulfikar,HR & Corp Affairs,Brand Executive,V,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,91.08
EMP101827,Fajar Candra Zulfikar,HR & Corp Affairs,Brand Executive,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,91.08
EMP101827,Fajar Candra Zulfikar,HR & Corp Affairs,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,91.08
EMP101827,Fajar Candra Zulfikar,HR & Corp Affairs,Brand Executive,V,Context & Experience,Education & Years of Service,100,90,90,91.08
EMP100630,Maya Candra Maulida,Technology,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,100,100,91.07
EMP100630,Maya Candra Maulida,Technology,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,94.26,94.26,91.07
EMP100630,Maya Candra Maulida,Technology,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,70,70,91.07
EMP100630,Maya Candra Maulida,Technology,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.07
EMP101028,Dwi Sinaga,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,94.16,94.16,91.04
EMP101028,Dwi Sinaga,Technology,HRBP,IV,Context & Experience,Education & Years of Service,100,70,70,91.04
EMP101028,Dwi Sinaga,Technology,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,91.04
EMP101028,Dwi Sinaga,Technology,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.04
EMP100598,Adit Aji Tamba,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,74.12,74.12,91.03
EMP100598,Adit Aji Tamba,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.03
EMP100634,Nugroho Pratama,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,91.03
EMP100598,Adit Aji Tamba,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.03
EMP100634,Nugroho Pratama,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.11,79.11,91.03
EMP100598,Adit Aji Tamba,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,90,90,91.03
EMP100634,Nugroho Pratama,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.03
EMP100634,Nugroho Pratama,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,91.03
EMP101770,Zaki Qolbi Gunawan,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,91.02
EMP100291,Cahyo Pratomo,Commercial,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.02
EMP101508,Iman Zulfikar,HR & Corp Affairs,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,99.08,99.08,91.02
EMP100291,Cahyo Pratomo,Commercial,Brand Executive,III,Context & Experience,Education & Years of Service,100,70,70,91.02
EMP101770,Zaki Qolbi Gunawan,Technology,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.06,94.06,91.02
EMP100871,Rizka Anggara,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.02
EMP101770,Zaki Qolbi Gunawan,Technology,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.02
EMP101508,Iman Zulfikar,HR & Corp Affairs,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,91.02
EMP100871,Rizka Anggara,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,91.02
EMP100291,Cahyo Pratomo,Commercial,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.02
EMP100291,Cahyo Pratomo,Commercial,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.06,94.06,91.02
EMP100871,Rizka Anggara,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.06,94.06,91.02
EMP101508,Iman Zulfikar,HR & Corp Affairs,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,91.02
EMP100871,Rizka Anggara,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.02
EMP101508,Iman Zulfikar,HR & Corp Affairs,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,91.02
EMP101770,Zaki Qolbi Gunawan,Technology,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.02
EMP101377,Dwi Utama Fauziah,Commercial,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,82.57,82.57,91.01
EMP101377,Dwi Utama Fauziah,Commercial,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,91.48,91.48,91.01
EMP101377,Dwi Utama Fauziah,Commercial,Brand Executive,III,Context & Experience,Education & Years of Service,100,90,90,91.01
EMP101377,Dwi Utama Fauziah,Commercial,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,91.01
EMP101674,Ahmad Lestari,Commercial,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,85,85,90.99
EMP101674,Ahmad Lestari,Commercial,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.99
EMP101674,Ahmad Lestari,Commercial,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.99
EMP101674,Ahmad Lestari,Commercial,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,78.95,78.95,90.99
EMP101117,Rendra Indrawan,Commercial,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,98.92,98.92,90.98
EMP100249,Evi Ridwan,Technology,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.98
EMP100249,Evi Ridwan,Technology,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,78.90,78.90,90.98
EMP101823,Prasetyo Jatmiko Rohman,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,78.90,78.90,90.98
EMP101823,Prasetyo Jatmiko Rohman,Commercial,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,85,85,90.98
EMP101823,Prasetyo Jatmiko Rohman,Commercial,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,100,100,90.98
EMP100690,Dian Tri Zulfikar,Technology,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,100,100,90.98
EMP101117,Rendra Indrawan,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.98
EMP101559,Hana Lestari Wijaya,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,90.98
EMP101559,Hana Lestari Wijaya,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,78.90,78.90,90.98
EMP101559,Hana Lestari Wijaya,Commercial,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.98
EMP101117,Rendra Indrawan,Commercial,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,85,85,90.98
EMP101117,Rendra Indrawan,Commercial,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,80,80,90.98
EMP101559,Hana Lestari Wijaya,Commercial,Data Analyst,III,Context & Experience,Education & Years of Service,100,85,85,90.98
EMP100690,Dian Tri Zulfikar,Technology,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.98
EMP100249,Evi Ridwan,Technology,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,90.98
EMP100249,Evi Ridwan,Technology,Data Analyst,III,Context & Experience,Education & Years of Service,100,85,85,90.98
EMP100690,Dian Tri Zulfikar,Technology,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,90.98
EMP100690,Dian Tri Zulfikar,Technology,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,83.91,83.91,90.98
EMP101823,Prasetyo Jatmiko Rohman,Commercial,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,90.98
EMP101948,Utami Lestari Indrawan,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,90.97
EMP100761,Maya Situmorang,Commercial,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,86.24,86.24,90.97
EMP100761,Maya Situmorang,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,90,90,90.97
EMP101948,Utami Lestari Indrawan,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,90.97
EMP101948,Utami Lestari Indrawan,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,99.08,99.08,90.97
EMP100761,Maya Situmorang,Commercial,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,100,100,90.97
EMP100761,Maya Situmorang,Commercial,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,87.65,87.65,90.97
EMP101948,Utami Lestari Indrawan,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,94.80,94.80,90.97
EMP100903,Budi Ridwan,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.96
EMP100903,Budi Ridwan,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,85,85,90.96
EMP101990,Adi Subekti,HR & Corp Affairs,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.96
EMP101990,Adi Subekti,HR & Corp Affairs,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,83.85,83.85,90.96
EMP100601,Nurlita Subekti,HR & Corp Affairs,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,90.96
EMP101990,Adi Subekti,HR & Corp Affairs,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,90.96
EMP101719,Hadi Yudhistira Yulianto,HR & Corp Affairs,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,78.82,78.82,90.96
EMP101990,Adi Subekti,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,100,100,90.96
EMP101719,Hadi Yudhistira Yulianto,HR & Corp Affairs,HRBP,IV,Context & Experience,Education & Years of Service,100,85,85,90.96
EMP100601,Nurlita Subekti,HR & Corp Affairs,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.96
EMP100601,Nurlita Subekti,HR & Corp Affairs,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,93.83,93.83,90.96
EMP101719,Hadi Yudhistira Yulianto,HR & Corp Affairs,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,90.96
EMP100601,Nurlita Subekti,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,90,90,90.96
EMP101719,Hadi Yudhistira Yulianto,HR & Corp Affairs,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.96
EMP100903,Budi Ridwan,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,78.82,78.82,90.96
EMP100903,Budi Ridwan,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.96
EMP101288,Kurnia Zulfikar Maulida,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,100,100,90.95
EMP101288,Kurnia Zulfikar Maulida,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,79.41,79.41,90.95
EMP101288,Kurnia Zulfikar Maulida,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,84.40,84.40,90.95
EMP101288,Kurnia Zulfikar Maulida,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.95
EMP101073,Nabila Utami,HR & Corp Affairs,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,85,85,90.94
EMP101073,Nabila Utami,HR & Corp Affairs,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,98.74,98.74,90.94
EMP101073,Nabila Utami,HR & Corp Affairs,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.94
EMP101073,Nabila Utami,HR & Corp Affairs,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,80,80,90.94
EMP101854,Joko Mahendra,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.93
EMP101854,Joko Mahendra,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,90,90,90.93
EMP101854,Joko Mahendra,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,85.32,85.32,90.93
EMP101854,Joko Mahendra,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,88.39,88.39,90.93
EMP101036,Mahendra Santoso,Technology,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,93.68,93.68,90.92
EMP100892,Joko Jatmiko Maulida,HR & Corp Affairs,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,93.68,93.68,90.92
EMP101043,Joko Rachman Setiawan,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.92
EMP101282,Bella Lestari Herlambang,HR & Corp Affairs,Data Analyst,IV,Context & Experience,Education & Years of Service,100,90,90,90.92
EMP100546,Nadia Saputra Kusuma,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,90.92
EMP100892,Joko Jatmiko Maulida,HR & Corp Affairs,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.92
EMP101043,Joko Rachman Setiawan,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,70,70,90.92
EMP101282,Bella Lestari Herlambang,HR & Corp Affairs,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,90.92
EMP101282,Bella Lestari Herlambang,HR & Corp Affairs,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,80,80,90.92
EMP101742,Arif Ridwan,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,90.92
EMP101742,Arif Ridwan,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,90.92
